Epoch,Loss,Dice
1,0.19909842567784444,0.3892328899011624
2,0.19522129068941044,0.3912140033566035
3,0.1843493498709737,0.43324654131215445
4,0.18471715366089247,0.43658440631276707
5,0.18444540376426669,0.4180010811887621
6,0.1788784248814918,0.43616237643361094
7,0.17664983548103316,0.42979976117067975
8,0.17998616928478792,0.42841495358715614
9,0.17805861491182515,0.43986860659657695
10,0.17331264365739266,0.4554871451720351
11,0.17116662165850463,0.45841693918197607
12,0.17169205835289475,0.4442865802585834
13,0.17230368215594533,0.44830298582549954
14,0.1723377003932629,0.4626320374114969
15,0.16818186912343513,0.4692715957000548
16,0.17540557983968602,0.44925563643697786
17,0.1724059422709504,0.45213065390684165
18,0.15222722429554073,0.5131668244545557
19,0.14121339536792324,0.5602136947486082
20,0.13975154708624188,0.5628746283369336
21,0.13519137773873954,0.5740433016166031
22,0.11628871444836184,0.6389641351997852
23,0.11039294267920624,0.6555943475639234
24,0.11210021431286835,0.643173417900918
25,0.10906901808986702,0.6696416617756388
26,0.10322432228554226,0.6772309086824718
27,0.09889717814034585,0.694213835870832
28,0.1024405511965671,0.6770554068137188
29,0.09712724780523771,0.6746432682484146
30,0.09494073621784829,0.7094873594559306
31,0.09613047630622665,0.6976202227841548
32,0.09458117887408025,0.7002447060937804
33,0.0931915433346605,0.7027652342068521
34,0.09853749059787119,0.6881553171641701
35,0.10209604413286458,0.6881560484568278
36,0.09238718108449853,0.7110832932652259
37,0.09529450013931946,0.70684020450482
38,0.09612426496673057,0.7015242468171973
39,0.08958368287279214,0.7159312489689613
40,0.08813526989469825,0.725209839551555
41,0.09282811633769927,0.6919512719897086
42,0.09086466714435694,0.7247249055881889
43,0.0876873012658492,0.7123417208184961
44,0.09224467461575271,0.7105307867488708
45,0.08631285451512549,0.7123422308302507
46,0.09107484549759304,0.7085523003117178
47,0.08816665925064163,0.7203329690256898
48,0.08536177382639373,0.7369982746780895
49,0.09296713172771129,0.7131158291551583
50,0.08651782922560768,0.730809456474927
51,0.08724985912405947,0.7211929358175544
52,0.08592407138939216,0.7334216652346439
53,0.08749993828996777,0.7324864608516176
54,0.1022309532413991,0.681085489416609
55,0.08762151027504338,0.7185075805496107
56,0.08837594857086367,0.7079255931018814
57,0.08482978516662189,0.7300338984752188
58,0.0850399455993162,0.7305537373551473
59,0.08416232795046988,0.717845871737955
60,0.08194485098759813,0.7313140428405467
61,0.08323118646041591,0.728320661565808
62,0.08442482514220774,0.7239395005673896
63,0.086147263294504,0.7237234636228912
64,0.086094528306111,0.715505841325541
65,0.08544607497037668,0.7282881859825691
66,0.09098261983840293,0.7044844206078464
67,0.0874430698668966,0.7168494441592302
68,0.08525931185528755,0.7304154131335285
69,0.08993172726777923,0.7117760316243456
70,0.08271540731113389,0.7444336651290049
71,0.08403880905353295,0.7325364902855889
72,0.08269382657680745,0.7329568274197031
73,0.08446952370369608,0.7273295683520181
74,0.08096750732122034,0.7328327952466384
75,0.08705089274993835,0.7226642587732884
76,0.08160644746421152,0.7455337850414977
77,0.08386048839181102,0.7250560718725939
78,0.08224962038419596,0.7361080763422376
79,0.0805391250700059,0.7434382851495117
80,0.08528769748197507,0.7352924410785947
81,0.0859329613218225,0.7195868862838279
82,0.08129745357125909,0.720798812564311
83,0.082101617777048,0.7406722704167308
84,0.07865561361052095,0.7379120588302612
85,0.08331596137699696,0.7199280927660036
86,0.08679943164015826,0.7263623328841462
87,0.0798615246817002,0.7429110869946267
88,0.0801893977598217,0.7429856712945172
89,0.08127506192485809,0.7230082695581475
90,0.08330712073327673,0.7341830796939283
91,0.08296877425718627,0.7273567999239827
92,0.0820555456077718,0.7418099273224266
93,0.07968557502754864,0.7472447153840045
94,0.07938641619809775,0.7416373269290341
95,0.07880049315789653,0.7334915650896279
96,0.0790267513184702,0.7452770801397358
97,0.08276277946460454,0.7370260604580895
98,0.08159812634336532,0.7419819561802611
99,0.07856081498068276,0.7473038146730329
100,0.08204634339667884,0.7355891595689618
